file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes_and_spectral_correction_factors_(scf),,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7500,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,AGC_LI-7200,AGC_LI-7500,variances,,,,,,,,covariances,,,,,custom_variables,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,none_flux,qc_none_flux,rand_err_none_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,none_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,none_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,none_molar_density,none_mole_fraction,none_mixing_ratio,none_time_lag,none_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_none_flux,un_none_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,none_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,chopper_LI-7500,detector_LI-7500,pll_LI-7500,sync_LI-7500,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,mean_value_LI-7500,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,none_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/none_cov,diag_75_mean
20240424T180000.dat,2024-04-24,18:00,115.7498,1,18000,18000,-0.761815E-01,1,-9999,34.8499,0,-9999,1.02859,0,-9999,-9999,-9999,-9999,0.229804E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.539602,-0.668330E-02,-9999,-0.149316E-03,-9999,-9999,-9999,-0.230896E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,2.89319,0.696104E-01,0.696152E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,280.016,280.010,96759.9,1.20384,1005.30,0.240601E-01,0.148913E-02,0.521352E-04,6.73715,989.423,0.433075E-04,0.680917,982.686,223.800,-0.151586,-3.74672,0.872205E-01,3.75080,0.146068E-13,-0.798068E-14,3.75080,7.78456,2.61344,267.683,1.33247,-9999,0.251559,0.826005,-38.8506,-0.551077E-01,33.8812,-0.114471,0,30.0532,-4.56069,10.3163,25.6890,39.1774,54.9468,82.3204,-0.754602E-01,1.00956,34.2184,1.02018,0.987148,1.02842,-9999,-9999,0.220545E-01,1.02842,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,4,3,4,0,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.923292,0.625336,0.103382,0.712686E-01,-9999,0.344334E-01,-9999,-9999,0.282745E-01,-9999,0.220545E-01,-9999,-9999,5.93826
20240424T183000.dat,2024-04-24,18:30,115.7707,1,18000,18000,-0.885961E-01,0,-9999,3.88313,0,-9999,0.864966,0,-9999,-9999,-9999,-9999,0.193172E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.704913,-0.854788E-02,-9999,-0.190899E-03,-9999,-9999,-9999,-0.474367E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.76320,0.663857E-01,0.663901E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,279.607,279.601,96759.9,1.20560,1005.30,0.240249E-01,0.125176E-02,0.497929E-04,6.42506,961.971,0.413013E-04,0.667906,955.546,223.388,-0.602417,-3.62845,0.849339E-01,3.67910,0.145988E-13,-0.171673E-14,3.67910,6.62438,9.56254,260.573,1.32282,-9999,0.271085,0.646460,-436.324,-0.490671E-02,4.48934,-0.118189E-01,0,33.5675,-5.09400,11.5226,28.6930,43.7587,61.3722,91.9467,-0.877623E-01,1.00950,3.85553,1.02000,0.839756,1.02826,-9999,-9999,0.187542E-01,1.02826,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,3,1,1,3,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.775390,0.426484,0.910458E-01,0.374285E-01,-9999,0.285585E-01,-9999,-9999,0.318117E-02,-9999,0.187542E-01,-9999,-9999,5.50236
20240424T190000.dat,2024-04-24,19:00,115.7915,1,18000,18000,-0.743396E-01,0,-9999,-23.6111,0,-9999,0.584556,0,-9999,-9999,-9999,-9999,0.130444E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.45325,-0.488229E-02,-9999,-0.108949E-03,-9999,-9999,-9999,0.321574E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.69493,0.645509E-01,0.645551E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,278.766,278.760,96759.9,1.20924,1005.28,0.239527E-01,0.845276E-03,0.485627E-04,6.24749,907.647,0.401598E-04,0.688317,901.399,223.145,-0.499130,-3.59359,0.863218E-01,3.62912,-0.704002E-14,0.119326E-14,3.62912,6.87242,8.05649,262.093,1.36296,-9999,0.247944,0.604874,54.9054,0.389920E-01,-40.3915,0.783363E-01,0,31.4960,-4.77965,10.8116,26.9223,41.0583,57.5848,86.2726,-0.735445E-01,1.01081,-23.0292,1.02382,0.572997,1.03479,-9999,-9999,0.127865E-01,1.03479,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,9,2,1,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.684286,0.436159,0.893043E-01,0.143726,-9999,0.182289E-01,-9999,-9999,-0.189444E-01,-9999,0.127865E-01,-9999,-9999,4.63630
20240424T193000.dat,2024-04-24,19:30,115.8123,1,18000,18000,-0.439722E-01,0,-9999,-27.5001,0,-9999,0.337235,0,-9999,-9999,-9999,-9999,0.751828E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.72752,-0.169336E-02,-9999,-0.377515E-04,-9999,-9999,-9999,-0.497365E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.67805,0.639174E-01,0.639215E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,277.770,277.765,96759.9,1.21357,1005.26,0.238671E-01,0.487185E-03,0.482585E-04,6.18618,846.819,0.397656E-04,0.730519,840.633,223.060,-0.521720,-2.81915,0.609594E-01,2.86766,-0.117572E-13,-0.185719E-14,2.86766,5.63730,10.4634,259.515,1.21806,-9999,0.190352,0.292259,21.3303,0.100366,-81.5457,0.118422,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.434373E-01,1.01231,-26.7736,1.02642,0.333822,1.03936,-9999,-9999,0.744219E-02,1.03936,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,19,1,6,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.384247,0.151126,0.491448E-01,0.190624,-9999,0.107093E-01,-9999,-9999,-0.219463E-01,-9999,0.744219E-02,-9999,-9999,3.55748
20240424T200000.dat,2024-04-24,20:00,115.8332,0,18000,18000,-0.997766E-01,0,-9999,-33.8293,0,-9999,0.448266,0,-9999,-9999,-9999,-9999,0.998222E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.08402,0.124924E-01,-9999,0.278187E-03,-9999,-9999,-9999,-0.239894E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.88522,0.685656E-01,0.685703E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,276.575,276.569,96759.9,1.21882,1005.25,0.237644E-01,0.646848E-03,0.519917E-04,6.63603,778.536,0.426575E-04,0.852373,771.900,223.669,-0.237519,-4.27871,0.102387,4.28652,-0.297615E-14,-0.831458E-15,4.28652,7.86935,3.02515,266.823,1.36869,-9999,0.286118,0.701893,58.8836,0.363561E-01,-75.4670,0.965021E-01,0,32.9603,-5.00185,11.3142,28.1739,42.9670,60.2619,90.2832,-0.986306E-01,1.01162,-32.9525,1.02584,0.444955,1.03644,-9999,-9999,0.990850E-02,1.03644,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,17,9,1,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.951580,0.346077,0.106129,0.197817,-9999,0.108440E-01,-9999,-9999,-0.268954E-01,-9999,0.990850E-02,-9999,-9999,2.27013
20240424T203000.dat,2024-04-24,20:30,115.8540,0,18000,18000,-0.108520,0,-9999,-30.4335,0,-9999,0.356628,0,-9999,-9999,-9999,-9999,0.793363E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.84597,-0.405251E-02,-9999,-0.901530E-04,-9999,-9999,-9999,0.122879E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.83289,0.670650E-01,0.670695E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,275.519,275.513,96759.9,1.22349,1005.23,0.236737E-01,0.514099E-03,0.510486E-04,6.49080,722.376,0.417239E-04,0.898535,715.885,223.476,-0.505316,-4.15483,0.114922,4.18702,-0.122757E-13,0.433759E-15,4.18702,7.62026,7.09159,263.066,1.57280,-9999,0.297821,0.644457,73.8177,0.290002E-01,-85.3367,0.830868E-01,0,32.9096,-4.99416,11.2968,28.1307,42.9010,60.1693,90.1446,-0.107329,1.01110,-29.6791,1.02475,0.355531,1.03519,-9999,-9999,0.790921E-02,1.03519,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,18,2,1,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.821083,0.352410,0.115420,0.117635,-9999,0.453860E-02,-9999,-9999,-0.241316E-01,-9999,0.790921E-02,-9999,-9999,1.15174
20240424T210000.dat,2024-04-24,21:00,115.8748,0,18000,18000,-0.748788E-01,0,-9999,-28.3790,0,-9999,0.275791,0,-9999,-9999,-9999,-9999,0.613080E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.35967,-0.274631E-02,-9999,-0.610501E-04,-9999,-9999,-9999,0.103914E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,2.79796,0.660516E-01,0.660560E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,274.744,274.738,96759.9,1.22694,1005.22,0.236071E-01,0.397276E-03,0.504192E-04,6.39273,683.441,0.410934E-04,0.935374,677.048,223.344,-0.200337,-3.80037,0.913476E-01,3.80674,-0.170596E-13,0.371393E-14,3.80674,6.84752,3.11047,266.982,1.37502,-9999,0.247040,0.480848,45.1800,0.473812E-01,-102.900,0.931423E-01,0,31.8282,-4.83005,10.9256,27.2063,41.4913,58.1921,87.1824,-0.740312E-01,1.01145,-27.6659,1.02522,0.276276,1.03634,-9999,-9999,0.614156E-02,1.03634,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,22,6,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.610232,0.265138,0.863255E-01,0.691535E-01,-9999,0.443921E-02,-9999,-9999,-0.224317E-01,-9999,0.614156E-02,-9999,-9999,0.331926
20240424T213000.dat,2024-04-24,21:30,115.8956,0,18000,18000,-0.786518E-01,0,-9999,-27.4526,0,-9999,0.287231,0,-9999,-9999,-9999,-9999,0.638182E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.952226,-0.329301E-02,-9999,-0.731655E-04,-9999,-9999,-9999,0.537056E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.75204,0.648396E-01,0.648438E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,274.202,274.196,96759.9,1.22936,1005.21,0.235605E-01,0.413542E-03,0.495918E-04,6.27543,657.342,0.403394E-04,0.954668,651.066,223.184,-0.314590,-3.84530,0.918975E-01,3.85924,-0.160410E-13,0.195148E-14,3.85924,6.58834,4.72424,265.323,1.36447,-9999,0.252938,0.446059,50.1297,0.427019E-01,-95.5766,0.878280E-01,0,32.1392,-4.87724,11.0323,27.4721,41.8967,58.7607,88.0342,-0.777725E-01,1.01131,-26.7685,1.02496,0.286939,1.03593,-9999,-9999,0.637532E-02,1.03593,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,8,3,1,1,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.519425,0.284378,0.883151E-01,0.790727E-01,-9999,0.343138E-02,-9999,-9999,-0.216614E-01,-9999,0.637532E-02,-9999,-9999,-0.224280
20240424T220000.dat,2024-04-24,22:00,115.9165,0,18000,18000,-0.912320E-01,0,-9999,-28.8327,0,-9999,0.296326,0,-9999,-9999,-9999,-9999,0.658160E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.642673,-0.829532E-04,-9999,-0.184245E-05,-9999,-9999,-9999,0.967368E-15,-9999,-9999,-9999,-9999,-9999,-9999,0,2.75442,0.648092E-01,0.648134E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.837,273.831,96759.9,1.23100,1005.20,0.235292E-01,0.426488E-03,0.496346E-04,6.27248,640.252,0.403204E-04,0.979689,633.980,223.180,-0.644671,-3.85905,0.954823E-01,3.91369,0.661822E-14,0.351206E-15,3.91369,7.17581,9.53814,260.516,1.39798,-9999,0.272235,0.536529,59.5087,0.359710E-01,-97.3008,0.855911E-01,0,32.9737,-5.00389,11.3188,28.1854,42.9846,60.2865,90.3201,-0.902339E-01,1.01106,-28.1271,1.02450,0.296407,1.03526,-9999,-9999,0.658342E-02,1.03526,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,14,5,3,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.688104,0.289010,0.959441E-01,0.470876E-01,-9999,0.339178E-02,-9999,-9999,-0.227306E-01,-9999,0.658342E-02,-9999,-9999,-0.632679
20240424T223000.dat,2024-04-24,22:30,115.9373,0,18000,18000,-0.828792E-01,0,-9999,-26.0676,0,-9999,0.241890,0,-9999,-9999,-9999,-9999,0.537143E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.387306,0.367351E-02,-9999,0.815743E-04,-9999,-9999,-9999,-0.146760E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.81398,0.661576E-01,0.661620E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.617,273.611,96759.9,1.23199,1005.20,0.235103E-01,0.348068E-03,0.507080E-04,6.40298,630.152,0.411594E-04,1.01610,623.749,223.358,-0.662878,-3.79464,0.973482E-01,3.85333,-0.440035E-13,-0.521537E-15,3.85333,6.58787,9.87559,260.091,1.44764,-9999,0.259369,0.440407,56.9229,0.376042E-01,-107.767,0.811564E-01,0,32.5852,-4.94492,11.1854,27.8533,42.4781,59.5761,89.2558,-0.819729E-01,1.01106,-25.4323,1.02445,0.243047,1.03529,-9999,-9999,0.539712E-02,1.03529,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,18,4,1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.517374,0.273739,0.897004E-01,0.407171E-01,-9999,0.259069E-02,-9999,-9999,-0.205364E-01,-9999,0.539712E-02,-9999,-9999,-0.901911
20240424T230000.dat,2024-04-24,23:00,115.9581,0,18000,18000,-0.897465E-01,0,-9999,-28.7326,0,-9999,0.252812,0,-9999,-9999,-9999,-9999,0.561396E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.259040E-02,0.294539E-03,-9999,0.654054E-05,-9999,-9999,-9999,-0.330555E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.81860,0.662657E-01,0.662701E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.616,273.610,96759.9,1.23200,1005.20,0.235102E-01,0.363784E-03,0.507911E-04,6.41345,630.085,0.412266E-04,1.01787,623.672,223.372,-0.752872,-3.86369,0.926726E-01,3.93745,0.471305E-14,-0.117276E-14,3.93745,6.94051,10.9381,258.974,1.34865,-9999,0.269901,0.489686,58.1928,0.367828E-01,-113.652,0.859624E-01,0,32.9569,-5.00134,11.3131,28.1711,42.9627,60.2558,90.2742,-0.887582E-01,1.01113,-28.0273,1.02466,0.254539,1.03543,-9999,-9999,0.565231E-02,1.03543,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,5,3,4,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.596444,0.288521,0.944069E-01,0.464993E-01,-9999,0.260335E-02,-9999,-9999,-0.226318E-01,-9999,0.565231E-02,-9999,-9999,-0.920403
20240424T233000.dat,2024-04-24,23:30,115.9790,0,18000,18000,-0.710514E-01,0,-9999,-26.4553,0,-9999,0.205488,0,-9999,-9999,-9999,-9999,0.456287E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.789151E-01,0.954591E-03,-9999,0.211968E-04,-9999,-9999,-9999,-0.681283E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.83396,0.666160E-01,0.666205E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.571,273.565,96759.9,1.23220,1005.20,0.235063E-01,0.295674E-03,0.510680E-04,6.44735,628.045,0.414446E-04,1.02657,621.598,223.418,-0.622752,-3.65707,0.817896E-01,3.71061,-0.202685E-13,-0.240399E-14,3.71061,6.64503,9.55023,260.336,1.26302,-9999,0.240130,0.422033,44.5100,0.480892E-01,-128.744,0.889473E-01,0,31.6521,-4.80333,10.8651,27.0557,41.2617,57.8702,86.7000,-0.702543E-01,1.01135,-25.8001,1.02495,0.207925,1.03614,-9999,-9999,0.461700E-02,1.03614,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,6,0,0,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.529132,0.232272,0.826625E-01,0.463016E-01,-9999,0.218051E-02,-9999,-9999,-0.208299E-01,-9999,0.461700E-02,-9999,-9999,-0.963506
20240424T240000.dat,2024-04-25,00:00,116.0000,0,18000,18000,-0.801288E-01,0,-9999,-29.2857,0,-9999,0.218128,0,-9999,-9999,-9999,-9999,0.484353E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117834E-01,0.240228E-02,-9999,0.533425E-04,-9999,-9999,-9999,-0.135171E-13,-9999,-9999,-9999,-9999,-9999,-9999,0,2.87154,0.674976E-01,0.675022E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.564,273.558,96759.9,1.23223,1005.20,0.235057E-01,0.313861E-03,0.517451E-04,6.53267,627.741,0.419930E-04,1.04066,621.208,223.532,-0.709428,-3.73261,0.868558E-01,3.80042,-0.264457E-13,-0.470728E-14,3.80042,6.31633,10.7657,259.239,1.30957,-9999,0.255005,0.410087,48.1529,0.444501E-01,-134.259,0.927177E-01,0,32.6885,-4.96060,11.2209,27.9416,42.6127,59.7649,89.5388,-0.792330E-01,1.01131,-28.5617,1.02492,0.221330,1.03597,-9999,-9999,0.491462E-02,1.03597,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,15,1,2,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.507830,0.226346,0.859984E-01,0.455872E-01,-9999,0.207805E-02,-9999,-9999,-0.230590E-01,-9999,0.491462E-02,-9999,-9999,-0.988016
20240425T003000.dat,2024-04-25,00:30,116.0208,0,18000,18000,-0.759053E-01,0,-9999,-28.5516,0,-9999,0.185407,0,-9999,-9999,-9999,-9999,0.411655E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.181473,0.321342E-02,-9999,0.713469E-04,-9999,-9999,-9999,0.532216E-14,-9999,-9999,-9999,-9999,-9999,-9999,0,2.92278,0.686763E-01,0.686810E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.461,273.455,96759.9,1.23269,1005.20,0.234969E-01,0.266753E-03,0.526685E-04,6.64675,623.076,0.427264E-04,1.06676,616.429,223.683,-0.712753,-3.45017,0.893045E-01,3.52415,-0.185798E-14,0.182092E-14,3.52415,6.36040,11.6818,258.328,1.45207,-9999,0.248147,0.396168,45.5121,0.470283E-01,-153.994,0.928571E-01,0,32.7725,-4.97335,11.2497,28.0134,42.7222,59.9186,89.7689,-0.750767E-01,1.01104,-27.8665,1.02422,0.189758,1.03546,-9999,-9999,0.421316E-02,1.03546,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,9,1,1,1,0,1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.494293,0.217137,0.809060E-01,0.522031E-01,-9999,0.184631E-02,-9999,-9999,-0.224893E-01,-9999,0.421316E-02,-9999,-9999,-1.09721
20240425T010000.dat,2024-04-25,01:00,116.0416,0,18000,18000,-0.459408E-01,0,-9999,-24.4488,0,-9999,0.136238,0,-9999,-9999,-9999,-9999,0.302475E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.724945E-01,0.669989E-03,-9999,0.148750E-04,-9999,-9999,-9999,0.142238E-15,-9999,-9999,-9999,-9999,-9999,-9999,0,2.93368,0.689220E-01,0.689268E-01,0.00000,0,-9999,-9999,-9999,-9999,9,-9999,-9999,-9999,-9999,9,273.420,273.414,96759.9,1.23288,1005.20,0.234934E-01,0.196004E-03,0.528649E-04,6.67053,621.221,0.428792E-04,1.07378,614.551,223.714,-0.771410,-3.00824,0.514734E-01,3.10600,-0.173818E-13,0.484845E-16,3.10600,5.34840,14.5332,255.617,0.949563,-9999,0.193036,0.300374,25.0203,0.855428E-01,-179.456,0.102199,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.453925E-01,1.01208,-23.8199,1.02608,0.140354,1.03854,-9999,-9999,0.311613E-02,1.03854,-9999,-9999,-9999,-9999,800000099,800001099,800000099,800001099,800001099,800001099,899999999,899999999,89999,89999,89,89,27,9,1,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.358324,0.182744,0.596803E-01,0.599150E-01,-9999,0.153518E-02,-9999,-9999,-0.192206E-01,-9999,0.311613E-02,-9999,-9999,-1.16301
