Year,DOY,date,Plot,rotation,Conc,inhibit
2021,232,20/08/2021,P2,Conventional,-12.241897,with NUI
2021,232,20/08/2021,P3,Diverse,0.80249,without NUI
2021,232,20/08/2021,P4,Diverse,14.23153,with NUI
2021,233,21/08/2021,P1,Conventional,24.605859,without NUI
2021,233,21/08/2021,P2,Conventional,16.433198,with NUI
2021,233,21/08/2021,P3,Diverse,13.810803,without NUI
2021,233,21/08/2021,P4,Diverse,14.543033,with NUI
2021,234,22/08/2021,P1,Conventional,13.739529,without NUI
2021,234,22/08/2021,P2,Conventional,8.558082,with NUI
2021,234,22/08/2021,P3,Diverse,14.69129,without NUI
2021,234,22/08/2021,P4,Diverse,14.35151,with NUI
2021,235,23/08/2021,P1,Conventional,40.193658,without NUI
2021,235,23/08/2021,P2,Conventional,24.06145,with NUI
2021,235,23/08/2021,P3,Diverse,16.513064,without NUI
2021,235,23/08/2021,P4,Diverse,34.593869,with NUI
2021,236,24/08/2021,P1,Conventional,19.699471,without NUI
2021,236,24/08/2021,P2,Conventional,3.883498,with NUI
2021,236,24/08/2021,P3,Diverse,-17.694821,without NUI
2021,236,24/08/2021,P4,Diverse,18.7897,with NUI
2021,237,25/08/2021,P1,Conventional,19.523325,without NUI
2021,237,25/08/2021,P2,Conventional,25.199131,with NUI
2021,237,25/08/2021,P3,Diverse,22.535872,without NUI
2021,237,25/08/2021,P4,Diverse,24.247181,with NUI
2021,238,26/08/2021,P1,Conventional,19.302822,without NUI
2021,238,26/08/2021,P2,Conventional,15.883289,with NUI
2021,238,26/08/2021,P3,Diverse,15.236634,without NUI
2021,238,26/08/2021,P4,Diverse,17.81549,with NUI
2021,239,27/08/2021,P1,Conventional,5.193672,without NUI
2021,239,27/08/2021,P2,Conventional,25.305379,with NUI
2021,239,27/08/2021,P3,Diverse,13.607358,without NUI
2021,239,27/08/2021,P4,Diverse,18.831442,with NUI
2021,240,28/08/2021,P1,Conventional,24.365105,without NUI
2021,240,28/08/2021,P2,Conventional,-6.104168,with NUI
2021,240,28/08/2021,P3,Diverse,-8.904537,without NUI
2021,240,28/08/2021,P4,Diverse,22.95344,with NUI
2021,241,29/08/2021,P1,Conventional,12.843637,without NUI
2021,241,29/08/2021,P2,Conventional,30.39298,with NUI
2021,241,29/08/2021,P3,Diverse,8.765186,without NUI
2021,241,29/08/2021,P4,Diverse,24.798729,with NUI
2021,242,30/08/2021,P1,Conventional,0.371365,without NUI
2021,242,30/08/2021,P2,Conventional,0.598269,with NUI
2021,242,30/08/2021,P3,Diverse,9.326192,without NUI
2021,242,30/08/2021,P4,Diverse,26.848118,with NUI
2021,243,31/08/2021,P1,Conventional,-12.914279,without NUI
2021,243,31/08/2021,P2,Conventional,-0.374812,with NUI
2021,243,31/08/2021,P3,Diverse,2.262671,without NUI
2021,243,31/08/2021,P4,Diverse,8.514705,with NUI
2021,244,1/9/2021,P1,Conventional,0.998342,without NUI
2021,244,1/9/2021,P2,Conventional,2.300209,with NUI
2021,244,1/9/2021,P3,Diverse,-0.451873,without NUI
2021,244,1/9/2021,P4,Diverse,2.416594,with NUI
2021,245,2/9/2021,P1,Conventional,17.982352,without NUI
2021,245,2/9/2021,P2,Conventional,11.441801,with NUI
2021,245,2/9/2021,P3,Diverse,4.428231,without NUI
2021,245,2/9/2021,P4,Diverse,-26.676284,with NUI
2021,246,3/9/2021,P1,Conventional,-0.406041,without NUI
2021,246,3/9/2021,P2,Conventional,33.455496,with NUI
2021,246,3/9/2021,P3,Diverse,50.29796,without NUI
2021,246,3/9/2021,P4,Diverse,2.242459,with NUI
2021,247,4/9/2021,P1,Conventional,-10.684943,without NUI
2021,247,4/9/2021,P2,Conventional,-1.055413,with NUI
2021,247,4/9/2021,P3,Diverse,33.410148,without NUI
2021,247,4/9/2021,P4,Diverse,14.388695,with NUI
2021,248,5/9/2021,P1,Conventional,5.617841,without NUI
2021,248,5/9/2021,P2,Conventional,27.759227,with NUI
2021,248,5/9/2021,P3,Diverse,23.723264,without NUI
2021,248,5/9/2021,P4,Diverse,-3.964683,with NUI
2021,249,6/9/2021,P1,Conventional,12.818399,without NUI
2021,249,6/9/2021,P2,Conventional,42.407477,with NUI
2021,249,6/9/2021,P3,Diverse,26.333425,without NUI
2021,249,6/9/2021,P4,Diverse,-6.15502,with NUI
2021,250,7/9/2021,P1,Conventional,16.800921,without NUI
2021,250,7/9/2021,P2,Conventional,15.082264,with NUI
2021,250,7/9/2021,P3,Diverse,12.148817,without NUI
2021,250,7/9/2021,P4,Diverse,12.900359,with NUI
2021,251,8/9/2021,P1,Conventional,6.71513,without NUI
2021,251,8/9/2021,P2,Conventional,11.459996,with NUI
2021,251,8/9/2021,P3,Diverse,9.889325,without NUI
2021,251,8/9/2021,P4,Diverse,6.833232,with NUI
2021,252,9/9/2021,P1,Conventional,15.99153,without NUI
2021,252,9/9/2021,P2,Conventional,14.161123,with NUI
2021,252,9/9/2021,P3,Diverse,13.382076,without NUI
2021,252,9/9/2021,P4,Diverse,6.746715,with NUI
2021,253,10/9/2021,P1,Conventional,13.971555,without NUI
2021,253,10/9/2021,P2,Conventional,11.738533,with NUI
2021,253,10/9/2021,P3,Diverse,28.381655,without NUI
2021,253,10/9/2021,P4,Diverse,3.489994,with NUI
2021,254,11/9/2021,P1,Conventional,5.798082,without NUI
2021,254,11/9/2021,P2,Conventional,-1.023975,with NUI
2021,254,11/9/2021,P3,Diverse,50.448155,without NUI
2021,254,11/9/2021,P4,Diverse,17.095602,with NUI
2021,255,12/9/2021,P1,Conventional,-3.186264,without NUI
2021,255,12/9/2021,P2,Conventional,2.844106,with NUI
2021,255,12/9/2021,P3,Diverse,0.841229,without NUI
2021,255,12/9/2021,P4,Diverse,4.534187,with NUI
2021,256,13/09/2021,P1,Conventional,-3.769845,without NUI
2021,256,13/09/2021,P2,Conventional,22.647376,with NUI
2021,256,13/09/2021,P3,Diverse,17.566093,without NUI
2021,256,13/09/2021,P4,Diverse,10.10636,with NUI
2021,257,14/09/2021,P1,Conventional,8.421586,without NUI
2021,257,14/09/2021,P2,Conventional,13.4875,with NUI
2021,257,14/09/2021,P3,Diverse,19.028869,without NUI
2021,257,14/09/2021,P4,Diverse,4.659748,with NUI
2021,258,15/09/2021,P1,Conventional,15.754259,without NUI
2021,258,15/09/2021,P2,Conventional,15.908629,with NUI
2021,258,15/09/2021,P3,Diverse,19.321352,without NUI
2021,258,15/09/2021,P4,Diverse,12.544791,with NUI
2021,259,16/09/2021,P1,Conventional,12.788632,without NUI
2021,259,16/09/2021,P2,Conventional,2.334566,with NUI
2021,259,16/09/2021,P3,Diverse,5.662676,without NUI
2021,259,16/09/2021,P4,Diverse,14.619492,with NUI
2021,260,17/09/2021,P1,Conventional,13.854594,without NUI
2021,260,17/09/2021,P2,Conventional,34.457822,with NUI
2021,260,17/09/2021,P3,Diverse,21.406603,without NUI
2021,260,17/09/2021,P4,Diverse,2.568949,with NUI
2021,261,18/09/2021,P1,Conventional,15.948276,without NUI
2021,261,18/09/2021,P2,Conventional,20.655986,with NUI
2021,261,18/09/2021,P3,Diverse,18.673418,without NUI
2021,261,18/09/2021,P4,Diverse,16.537395,with NUI
2021,262,19/09/2021,P1,Conventional,9.412796,without NUI
2021,262,19/09/2021,P2,Conventional,9.953328,with NUI
2021,262,19/09/2021,P3,Diverse,21.002273,without NUI
2021,262,19/09/2021,P4,Diverse,-4.586026,with NUI
2021,263,20/09/2021,P1,Conventional,9.523658,without NUI
2021,263,20/09/2021,P2,Conventional,22.509987,with NUI
2021,263,20/09/2021,P3,Diverse,9.469973,without NUI
2021,263,20/09/2021,P4,Diverse,-5.392777,with NUI
2021,264,21/09/2021,P1,Conventional,6.954534,without NUI
2021,264,21/09/2021,P2,Conventional,-0.001634,with NUI
2021,264,21/09/2021,P3,Diverse,7.602705,without NUI
2021,264,21/09/2021,P4,Diverse,1.817336,with NUI
2021,265,22/09/2021,P1,Conventional,9.1140625,without NUI
2021,265,22/09/2021,P2,Conventional,9.916719,with NUI
2021,265,22/09/2021,P3,Diverse,13.68082,without NUI
2021,265,22/09/2021,P4,Diverse,1.9332915,with NUI
2021,266,23/09/2021,P1,Conventional,11.273591,without NUI
2021,266,23/09/2021,P2,Conventional,19.835072,with NUI
2021,266,23/09/2021,P3,Diverse,19.758935,without NUI
2021,266,23/09/2021,P4,Diverse,2.049247,with NUI
2021,267,24/09/2021,P1,Conventional,41.429287,without NUI
2021,267,24/09/2021,P2,Conventional,-2.72642,with NUI
2021,267,24/09/2021,P3,Diverse,12.703197,without NUI
2021,267,24/09/2021,P4,Diverse,-5.016974,with NUI
2021,268,25/09/2021,P1,Conventional,2.099192,without NUI
2021,268,25/09/2021,P2,Conventional,48.336274,with NUI
2021,268,25/09/2021,P3,Diverse,45.606748,without NUI
2021,268,25/09/2021,P4,Diverse,7.09018,with NUI
2021,269,26/09/2021,P1,Conventional,20.731651,without NUI
2021,269,26/09/2021,P2,Conventional,10.554803,with NUI
2021,269,26/09/2021,P3,Diverse,49.401357,without NUI
2021,269,26/09/2021,P4,Diverse,9.345787,with NUI
2021,270,27/09/2021,P1,Conventional,-8.516801,without NUI
2021,270,27/09/2021,P2,Conventional,-1.871801,with NUI
2021,270,27/09/2021,P3,Diverse,25.419032,without NUI
2021,270,27/09/2021,P4,Diverse,0.226303,with NUI
2021,271,28/09/2021,P1,Conventional,21.044374,without NUI
2021,271,28/09/2021,P2,Conventional,26.508409,with NUI
2021,271,28/09/2021,P3,Diverse,28.545478,without NUI
2021,271,28/09/2021,P4,Diverse,11.20129,with NUI
2021,272,29/09/2021,P1,Conventional,12.856804,without NUI
2021,272,29/09/2021,P2,Conventional,18.10729,with NUI
2021,272,29/09/2021,P3,Diverse,29.376453,without NUI
2021,272,29/09/2021,P4,Diverse,16.599781,with NUI
2021,273,30/09/2021,P1,Conventional,11.345632,without NUI
2021,273,30/09/2021,P2,Conventional,15.768577,with NUI
2021,273,30/09/2021,P3,Diverse,17.622945,without NUI
2021,273,30/09/2021,P4,Diverse,4.981721,with NUI
2021,274,1/10/2021,P1,Conventional,11.183456,without NUI
2021,274,1/10/2021,P2,Conventional,32.844513,with NUI
2021,274,1/10/2021,P3,Diverse,3.452304,without NUI
2021,274,1/10/2021,P4,Diverse,17.367692,with NUI
2021,275,2/10/2021,P1,Conventional,-4.605679,without NUI
2021,275,2/10/2021,P2,Conventional,7.77047,with NUI
2021,275,2/10/2021,P3,Diverse,2.549621,without NUI
2021,275,2/10/2021,P4,Diverse,-12.607778,with NUI
2021,276,3/10/2021,P1,Conventional,8.035011,without NUI
2021,276,3/10/2021,P2,Conventional,-0.054861,with NUI
2021,276,3/10/2021,P3,Diverse,-5.657548,without NUI
2021,276,3/10/2021,P4,Diverse,8.721921,with NUI
2021,277,4/10/2021,P1,Conventional,8.281552,without NUI
2021,277,4/10/2021,P2,Conventional,1.395356,with NUI
2021,277,4/10/2021,P3,Diverse,15.508969,without NUI
2021,277,4/10/2021,P4,Diverse,9.233695,with NUI
2021,278,5/10/2021,P1,Conventional,8.79363,without NUI
2021,278,5/10/2021,P2,Conventional,11.248347,with NUI
2021,278,5/10/2021,P3,Diverse,3.043778,without NUI
2021,278,5/10/2021,P4,Diverse,15.379778,with NUI
2021,279,6/10/2021,P1,Conventional,19.78876,without NUI
2021,279,6/10/2021,P2,Conventional,9.874164,with NUI
2021,279,6/10/2021,P3,Diverse,10.843085,without NUI
2021,279,6/10/2021,P4,Diverse,21.327612,with NUI
2021,280,7/10/2021,P1,Conventional,17.705168,without NUI
2021,280,7/10/2021,P2,Conventional,6.07785,with NUI
2021,280,7/10/2021,P3,Diverse,-1.736676,without NUI
2021,280,7/10/2021,P4,Diverse,9.569126,with NUI
2021,281,8/10/2021,P1,Conventional,7.434771,without NUI
2021,281,8/10/2021,P2,Conventional,7.161336,with NUI
2021,281,8/10/2021,P3,Diverse,11.883734,without NUI
2021,281,8/10/2021,P4,Diverse,2.799052,with NUI
2021,282,9/10/2021,P1,Conventional,15.567827,without NUI
2021,282,9/10/2021,P2,Conventional,27.172398,with NUI
2021,282,9/10/2021,P3,Diverse,19.284766,without NUI
2021,282,9/10/2021,P4,Diverse,7.479962,with NUI
2021,283,10/10/2021,P1,Conventional,20.050963,without NUI
2021,283,10/10/2021,P2,Conventional,19.729037,with NUI
2021,283,10/10/2021,P3,Diverse,18.212872,without NUI
2021,283,10/10/2021,P4,Diverse,17.694124,with NUI
2021,284,11/10/2021,P1,Conventional,20.790235,without NUI
2021,284,11/10/2021,P2,Conventional,18.401762,with NUI
2021,284,11/10/2021,P3,Diverse,14.537995,without NUI
2021,284,11/10/2021,P4,Diverse,18.01186,with NUI
2021,285,12/10/2021,P1,Conventional,16.569927,without NUI
2021,285,12/10/2021,P2,Conventional,20.966626,with NUI
2021,285,12/10/2021,P3,Diverse,19.290375,without NUI
2021,285,12/10/2021,P4,Diverse,17.46311,with NUI
2021,286,13/10/2021,P1,Conventional,38.14209,without NUI
2021,286,13/10/2021,P2,Conventional,27.138666,with NUI
2021,286,13/10/2021,P3,Diverse,19.255039,without NUI
2021,286,13/10/2021,P4,Diverse,14.730115,with NUI
2021,287,14/10/2021,P1,Conventional,16.227011,without NUI
2021,287,14/10/2021,P2,Conventional,17.141626,with NUI
2021,287,14/10/2021,P3,Diverse,11.48037,without NUI
2021,287,14/10/2021,P4,Diverse,6.081222,with NUI
2021,288,15/10/2021,P1,Conventional,2.092241,without NUI
2021,288,15/10/2021,P2,Conventional,14.91804,with NUI
2021,288,15/10/2021,P3,Diverse,15.063103,without NUI
2021,288,15/10/2021,P4,Diverse,3.549443,with NUI
2021,289,16/10/2021,P1,Conventional,3.906507,without NUI
2021,289,16/10/2021,P2,Conventional,13.324426,with NUI
2021,289,16/10/2021,P3,Diverse,12.033967,without NUI
2021,289,16/10/2021,P4,Diverse,-9.310893,with NUI
2021,290,17/10/2021,P1,Conventional,0.866181,without NUI
2021,290,17/10/2021,P2,Conventional,8.979236,with NUI
2021,290,17/10/2021,P3,Diverse,35.23158,without NUI
2021,290,17/10/2021,P4,Diverse,-3.695939,with NUI
2021,291,18/10/2021,P1,Conventional,17.051001,without NUI
2021,291,18/10/2021,P2,Conventional,20.192892,with NUI
2021,291,18/10/2021,P3,Diverse,24.868011,without NUI
2021,291,18/10/2021,P4,Diverse,11.002911,with NUI
2021,292,19/10/2021,P1,Conventional,8.142014,without NUI
2021,292,19/10/2021,P2,Conventional,12.190098,with NUI
2021,292,19/10/2021,P3,Diverse,27.926223,without NUI
2021,292,19/10/2021,P4,Diverse,14.492922,with NUI
2021,293,20/10/2021,P1,Conventional,19.286671,without NUI
2021,293,20/10/2021,P2,Conventional,32.431609,with NUI
2021,293,20/10/2021,P3,Diverse,36.759268,without NUI
2021,293,20/10/2021,P4,Diverse,2.855235,with NUI
2021,294,21/10/2021,P1,Conventional,7.216456,without NUI
2021,294,21/10/2021,P2,Conventional,-0.451485,with NUI
2021,294,21/10/2021,P3,Diverse,33.880607,without NUI
2021,294,21/10/2021,P4,Diverse,12.229674,with NUI
2021,295,22/10/2021,P1,Conventional,-8.274925,without NUI
2021,295,22/10/2021,P2,Conventional,22.610153,with NUI
2021,295,22/10/2021,P3,Diverse,30.529732,without NUI
2021,295,22/10/2021,P4,Diverse,-6.086546,with NUI
2021,296,23/10/2021,P1,Conventional,28.068376,without NUI
2021,296,23/10/2021,P2,Conventional,68.903198,with NUI
2021,296,23/10/2021,P3,Diverse,100.956063,without NUI
2021,296,23/10/2021,P4,Diverse,18.886035,with NUI
2021,297,24/10/2021,P1,Conventional,17.530426,without NUI
2021,297,24/10/2021,P2,Conventional,21.951888,with NUI
2021,297,24/10/2021,P3,Diverse,28.170026,without NUI
2021,297,24/10/2021,P4,Diverse,-7.954971,with NUI
2021,298,25/10/2021,P1,Conventional,24.672189,without NUI
2021,298,25/10/2021,P2,Conventional,48.103483,with NUI
2021,298,25/10/2021,P3,Diverse,-0.045441,without NUI
2021,298,25/10/2021,P4,Diverse,-4.960212,with NUI
2021,299,26/10/2021,P1,Conventional,19.565886,without NUI
2021,299,26/10/2021,P2,Conventional,26.059095,with NUI
2021,299,26/10/2021,P3,Diverse,21.247154,without NUI
2021,299,26/10/2021,P4,Diverse,24.389843,with NUI
2021,300,27/10/2021,P1,Conventional,38.565388,without NUI
2021,300,27/10/2021,P2,Conventional,31.787921,with NUI
2021,300,27/10/2021,P3,Diverse,54.190675,without NUI
2021,300,27/10/2021,P4,Diverse,42.900683,with NUI
2021,301,28/10/2021,P1,Conventional,39.900233,without NUI
2021,301,28/10/2021,P2,Conventional,63.200197,with NUI
2021,301,28/10/2021,P3,Diverse,14.130288,without NUI
2021,301,28/10/2021,P4,Diverse,21.02061,with NUI
2021,302,29/10/2021,P1,Conventional,1.584773,without NUI
2021,302,29/10/2021,P2,Conventional,18.430464,with NUI
2021,302,29/10/2021,P3,Diverse,20.869895,without NUI
2021,302,29/10/2021,P4,Diverse,0.429261,with NUI
2021,303,30/10/2021,P1,Conventional,-12.270218,without NUI
2021,303,30/10/2021,P2,Conventional,-7.650918,with NUI
2021,303,30/10/2021,P3,Diverse,-5.801021,without NUI
2021,303,30/10/2021,P4,Diverse,7.947997,with NUI
2021,304,31/10/2021,P1,Conventional,-10.294693,without NUI
2021,304,31/10/2021,P2,Conventional,-21.393579,with NUI
2021,304,31/10/2021,P3,Diverse,24.440359,without NUI
2021,304,31/10/2021,P4,Diverse,4.145971,with NUI
2021,305,1/11/2021,P1,Conventional,-17.381617,without NUI
2021,305,1/11/2021,P2,Conventional,-37.472225,with NUI
2021,305,1/11/2021,P3,Diverse,-18.908572,without NUI
2021,305,1/11/2021,P4,Diverse,-30.766058,with NUI
2021,306,2/11/2021,P1,Conventional,4.469152333,without NUI
2021,306,2/11/2021,P2,Conventional,4.327013,with NUI
2021,306,2/11/2021,P3,Diverse,7.691424167,without NUI
2021,306,2/11/2021,P4,Diverse,5.589582167,with NUI
2021,307,3/11/2021,P1,Conventional,4.469152333,without NUI
2021,307,3/11/2021,P2,Conventional,4.327013,with NUI
2021,307,3/11/2021,P3,Diverse,7.691424167,without NUI
2021,307,3/11/2021,P4,Diverse,5.589582167,with NUI
2021,308,4/11/2021,P1,Conventional,4.469152333,without NUI
2021,308,4/11/2021,P2,Conventional,4.327013,with NUI
2021,308,4/11/2021,P3,Diverse,7.691424167,without NUI
2021,308,4/11/2021,P4,Diverse,5.589582167,with NUI
2021,309,5/11/2021,P1,Conventional,4.469152333,without NUI
2021,309,5/11/2021,P2,Conventional,4.327013,with NUI
2021,309,5/11/2021,P3,Diverse,7.691424167,without NUI
2021,309,5/11/2021,P4,Diverse,5.589582167,with NUI
2021,310,6/11/2021,P1,Conventional,4.469152333,without NUI
2021,310,6/11/2021,P2,Conventional,4.327013,with NUI
2021,310,6/11/2021,P3,Diverse,7.691424167,without NUI
2021,310,6/11/2021,P4,Diverse,5.589582167,with NUI
2021,311,7/11/2021,P1,Conventional,4.469152333,without NUI
2021,311,7/11/2021,P2,Conventional,4.327013,with NUI
2021,311,7/11/2021,P3,Diverse,7.691424167,without NUI
2021,311,7/11/2021,P4,Diverse,5.589582167,with NUI
2021,312,8/11/2021,P1,Conventional,9.280287,without NUI
2021,312,8/11/2021,P2,Conventional,8.687709,with NUI
2021,312,8/11/2021,P3,Diverse,11.006905,without NUI
2021,312,8/11/2021,P4,Diverse,-4.31162,with NUI
2021,313,9/11/2021,P1,Conventional,3.333069,without NUI
2021,313,9/11/2021,P2,Conventional,3.006206,with NUI
2021,313,9/11/2021,P3,Diverse,6.412806,without NUI
2021,313,9/11/2021,P4,Diverse,15.157142,with NUI
2021,314,10/11/2021,P1,Conventional,0.341046,without NUI
2021,314,10/11/2021,P2,Conventional,0.338906,with NUI
2021,314,10/11/2021,P3,Diverse,8.484901,without NUI
2021,314,10/11/2021,P4,Diverse,-2.460909,with NUI
2021,315,11/11/2021,P1,Conventional,4.244672,without NUI
2021,315,11/11/2021,P2,Conventional,0.810208,with NUI
2021,315,11/11/2021,P3,Diverse,2.559879,without NUI
2021,315,11/11/2021,P4,Diverse,2.539494,with NUI
2021,316,12/11/2021,P1,Conventional,4.057877,without NUI
2021,316,12/11/2021,P2,Conventional,8.049172,with NUI
2021,316,12/11/2021,P3,Diverse,6.912,without NUI
2021,316,12/11/2021,P4,Diverse,14.530886,with NUI
2021,317,13/11/2021,P1,Conventional,5.557963,without NUI
2021,317,13/11/2021,P2,Conventional,5.069877,with NUI
2021,317,13/11/2021,P3,Diverse,10.772054,without NUI
2021,317,13/11/2021,P4,Diverse,8.0825,with NUI
2021,318,14/11/2021,P1,Conventional,5.91779,without NUI
2021,318,14/11/2021,P2,Conventional,1.876905,with NUI
2021,318,14/11/2021,P3,Diverse,4.583236,without NUI
2021,318,14/11/2021,P4,Diverse,-0.068043,with NUI
2021,319,15/11/2021,P1,Conventional,-0.45471,without NUI
2021,319,15/11/2021,P2,Conventional,9.517167,with NUI
2021,319,15/11/2021,P3,Diverse,7.621326,without NUI
2021,319,15/11/2021,P4,Diverse,1.964919,with NUI
2021,320,16/11/2021,P1,Conventional,5.754426,without NUI
2021,320,16/11/2021,P2,Conventional,4.567991,with NUI
2021,320,16/11/2021,P3,Diverse,6.73273,without NUI
2021,320,16/11/2021,P4,Diverse,4.403352,with NUI
2021,321,17/11/2021,P1,Conventional,1.217767,without NUI
2021,321,17/11/2021,P2,Conventional,4.504273,with NUI
2021,321,17/11/2021,P3,Diverse,0.845262,without NUI
2021,321,17/11/2021,P4,Diverse,10.065376,with NUI
2021,322,18/11/2021,P1,Conventional,5.51528,without NUI
2021,322,18/11/2021,P2,Conventional,1.082933,with NUI
2021,322,18/11/2021,P3,Diverse,3.601324,without NUI
2021,322,18/11/2021,P4,Diverse,2.606271,with NUI
2021,323,19/11/2021,P1,Conventional,-1.736527,without NUI
2021,323,19/11/2021,P2,Conventional,3.193699,with NUI
2021,323,19/11/2021,P3,Diverse,0.255448,without NUI
2021,323,19/11/2021,P4,Diverse,-2.786451,with NUI
2021,324,20/11/2021,P1,Conventional,-0.267137,without NUI
2021,324,20/11/2021,P2,Conventional,0.693848,with NUI
2021,324,20/11/2021,P3,Diverse,2.746468,without NUI
2021,324,20/11/2021,P4,Diverse,4.592878,with NUI
2021,325,21/11/2021,P1,Conventional,-1.30557,without NUI
2021,325,21/11/2021,P2,Conventional,8.001792,with NUI
2021,325,21/11/2021,P3,Diverse,4.33695,without NUI
2021,325,21/11/2021,P4,Diverse,0.752752,with NUI
2021,326,22/11/2021,P1,Conventional,2.223709,without NUI
2021,326,22/11/2021,P2,Conventional,6.226693,with NUI
2021,326,22/11/2021,P3,Diverse,8.710918,without NUI
2021,326,22/11/2021,P4,Diverse,9.385901,with NUI
2021,327,23/11/2021,P1,Conventional,2.522365,without NUI
2021,327,23/11/2021,P2,Conventional,-0.053078,with NUI
2021,327,23/11/2021,P3,Diverse,-0.832743,without NUI
2021,327,23/11/2021,P4,Diverse,-1.189226,with NUI
2021,328,24/11/2021,P1,Conventional,-1.290561,without NUI
2021,328,24/11/2021,P2,Conventional,-2.617383,with NUI
2021,328,24/11/2021,P3,Diverse,-5.301761,without NUI
2021,328,24/11/2021,P4,Diverse,2.204326,with NUI
2021,329,25/11/2021,P1,Conventional,3.505686,without NUI
2021,329,25/11/2021,P2,Conventional,3.137126,with NUI
2021,329,25/11/2021,P3,Diverse,2.839026,without NUI
2021,329,25/11/2021,P4,Diverse,3.157127,with NUI
2021,330,26/11/2021,P1,Conventional,5.842871,without NUI
2021,330,26/11/2021,P2,Conventional,6.815448,with NUI
2021,330,26/11/2021,P3,Diverse,12.992066,without NUI
2021,330,26/11/2021,P4,Diverse,13.288112,with NUI
2021,331,27/11/2021,P1,Conventional,-0.266517,without NUI
2021,331,27/11/2021,P2,Conventional,4.353827,with NUI
2021,331,27/11/2021,P3,Diverse,1.859357,without NUI
2021,331,27/11/2021,P4,Diverse,1.283038,with NUI
2021,332,28/11/2021,P1,Conventional,7.015271,without NUI
2021,332,28/11/2021,P2,Conventional,9.192161,with NUI
2021,332,28/11/2021,P3,Diverse,8.069557,without NUI
2021,332,28/11/2021,P4,Diverse,9.152989,with NUI
2021,333,29/11/2021,P1,Conventional,5.783148,without NUI
2021,333,29/11/2021,P2,Conventional,6.176784,with NUI
2021,333,29/11/2021,P3,Diverse,1.831962,without NUI
2021,333,29/11/2021,P4,Diverse,0.584972,with NUI
2021,334,30/11/2021,P1,Conventional,2.64858,without NUI
2021,334,30/11/2021,P2,Conventional,1.515488,with NUI
2021,334,30/11/2021,P3,Diverse,-0.73274,without NUI
2021,334,30/11/2021,P4,Diverse,-0.102153,with NUI
2021,335,1/12/2021,P1,Conventional,6.749591,without NUI
2021,335,1/12/2021,P2,Conventional,5.315544,with NUI
2021,335,1/12/2021,P3,Diverse,3.9375,without NUI
2021,335,1/12/2021,P4,Diverse,1.234831,with NUI
2021,336,2/12/2021,P1,Conventional,3.892895,without NUI
2021,336,2/12/2021,P2,Conventional,4.383169,with NUI
2021,336,2/12/2021,P3,Diverse,8.937869,without NUI
2021,336,2/12/2021,P4,Diverse,12.70677,with NUI
2021,337,3/12/2021,P1,Conventional,1.67538,without NUI
2021,337,3/12/2021,P2,Conventional,1.520194,with NUI
2021,337,3/12/2021,P3,Diverse,2.593252,without NUI
2021,337,3/12/2021,P4,Diverse,1.59641,with NUI
2021,338,4/12/2021,P1,Conventional,5.883135,without NUI
2021,338,4/12/2021,P2,Conventional,4.495528,with NUI
2021,338,4/12/2021,P3,Diverse,4.782425,without NUI
2021,338,4/12/2021,P4,Diverse,4.357955,with NUI
2021,339,5/12/2021,P1,Conventional,-1.95486,without NUI
2021,339,5/12/2021,P2,Conventional,3.675013,with NUI
2021,339,5/12/2021,P3,Diverse,-6.599285,without NUI
2021,339,5/12/2021,P4,Diverse,8.393201,with NUI
2021,340,6/12/2021,P1,Conventional,6.40656,without NUI
2021,340,6/12/2021,P2,Conventional,2.941548,with NUI
2021,340,6/12/2021,P3,Diverse,5.971122,without NUI
2021,340,6/12/2021,P4,Diverse,7.544514,with NUI
2021,341,7/12/2021,P1,Conventional,4.832896,without NUI
2021,341,7/12/2021,P2,Conventional,1.941301,with NUI
2021,341,7/12/2021,P3,Diverse,3.321774,without NUI
2021,341,7/12/2021,P4,Diverse,1.440396,with NUI
2021,342,8/12/2021,P1,Conventional,2.503909,without NUI
2021,342,8/12/2021,P2,Conventional,3.056151,with NUI
2021,342,8/12/2021,P3,Diverse,3.295288,without NUI
2021,342,8/12/2021,P4,Diverse,2.183245,with NUI
2021,343,9/12/2021,P1,Conventional,-2.085597,without NUI
2021,343,9/12/2021,P2,Conventional,0.712412,with NUI
2021,343,9/12/2021,P3,Diverse,2.148651,without NUI
2021,343,9/12/2021,P4,Diverse,3.311567,with NUI
2021,344,10/12/2021,P1,Conventional,6.00381,without NUI
2021,344,10/12/2021,P2,Conventional,-0.512299,with NUI
2021,344,10/12/2021,P3,Diverse,-3.795349,without NUI
2021,344,10/12/2021,P4,Diverse,-4.829534,with NUI
2021,345,11/12/2021,P1,Conventional,1.886121,without NUI
2021,345,11/12/2021,P2,Conventional,-3.879985,with NUI
2021,345,11/12/2021,P3,Diverse,6.017716,without NUI
2021,345,11/12/2021,P4,Diverse,11.646264,with NUI
2021,346,12/12/2021,P1,Conventional,2.583424,without NUI
2021,346,12/12/2021,P2,Conventional,4.936527,with NUI
2021,346,12/12/2021,P3,Diverse,11.907581,without NUI
2021,346,12/12/2021,P4,Diverse,9.833711,with NUI
2021,347,13/12/2021,P1,Conventional,2.222942,without NUI
2021,347,13/12/2021,P2,Conventional,1.601404,with NUI
2021,347,13/12/2021,P3,Diverse,12.898389,without NUI
